transaction_id,customer_id,timestamp,amount,merchant,category,location_lat,location_lon,card_present,is_fraud,fraud_score,status
TX-102863,CUST-10084,2026-05-26T15:33:30.658683,23.78,Target,Retail,37.74052,-122.45891,1,0,0.0836,Approved
TX-102864,CUST-10403,2026-04-24T22:57:35.658683,5.24,UberEats,Food,37.65498,-122.30668,1,0,0.0258,Approved
TX-102865,CUST-10991,2026-06-19T17:37:50.658683,23.69,Target,Retail,37.81488,-122.55055,0,0,0.0496,Approved
TX-102866,CUST-10374,2026-06-21T10:32:29.658683,1190.72,Delta Air Lines,Travel,68.15553,-80.69235,1,1,1.0,Declined
TX-102867,CUST-10308,2026-06-07T15:43:46.658683,37.55,Amazon,Retail,37.71075,-122.53518,1,0,0.0759,Approved
TX-102868,CUST-10975,2026-06-07T02:25:56.658683,10.3,Amazon,Retail,37.89773,-122.36434,1,0,0.181,Approved
TX-102869,CUST-10078,2026-06-15T10:14:54.658683,311.68,Delta Air Lines,Travel,37.83879,-122.50867,0,0,0.0673,Approved
TX-102870,CUST-10108,2026-05-30T09:41:38.658683,163.75,Uber,Travel,37.72,-122.34878,0,0,0.0685,Approved
TX-102871,CUST-10089,2026-04-29T23:01:02.658683,75.18,Target,Retail,37.64646,-122.55362,0,0,0.0179,Approved
TX-102872,CUST-10514,2026-06-19T08:43:59.658683,57.77,Spotify,Entertainment,37.85103,-122.3991,1,0,0.0687,Approved
TX-102873,CUST-10514,2026-04-30T10:41:00.658683,15.59,Amazon,Retail,37.86395,-122.39424,1,0,0.0508,Approved
TX-102874,CUST-10355,2026-04-06T15:13:14.658683,39.89,BestBuy,Retail,37.62446,-122.32309,1,0,0.086,Approved
TX-102875,CUST-10424,2026-06-21T12:39:19.658683,14.56,Subway,Food,37.81046,-122.54101,1,0,0.0251,Approved
TX-102876,CUST-10654,2026-06-20T15:58:02.658683,19.21,HomeDepot,Retail,37.89556,-122.3827,1,0,0.0072,Approved
TX-102877,CUST-10212,2026-04-14T05:07:57.658683,10.94,Dominos,Food,37.89539,-122.28866,1,0,0.0395,Approved
TX-102878,CUST-10413,2026-04-03T21:18:22.658683,24.36,Walmart,Retail,37.85082,-122.38311,1,0,0.0846,Approved
TX-102879,CUST-10913,2026-05-22T06:13:08.658683,7.15,BestBuy,Retail,37.6728,-122.33481,1,0,0.0507,Approved
TX-102880,CUST-10621,2026-04-04T06:02:43.658683,12.07,Venmo,Financial,37.77564,-122.55004,0,0,0.0162,Approved
TX-102881,CUST-10642,2026-05-03T17:02:01.658683,50.28,Walmart,Retail,37.72451,-122.37906,0,0,0.0814,Approved
TX-102882,CUST-10749,2026-04-08T21:35:47.658683,7.8,Target,Retail,37.89397,-122.50094,0,0,0.0586,Approved
TX-102883,CUST-10735,2026-05-13T08:07:53.658683,3.85,Netflix,Entertainment,37.7896,-122.331,1,0,0.009,Approved
TX-102884,CUST-10845,2026-04-19T15:14:34.658683,31.69,Dominos,Food,37.80589,-122.45107,1,0,0.0226,Approved
TX-102885,CUST-10397,2026-04-12T20:16:13.658683,72.66,Walmart,Retail,37.88277,-122.44029,1,0,0.0641,Approved
TX-102886,CUST-10361,2026-05-03T23:49:07.658683,360.42,Airbnb,Travel,37.67963,-122.34854,0,0,0.08,Approved
TX-102887,CUST-10001,2026-06-16T08:14:46.658683,15.17,Netflix,Entertainment,37.84806,-122.34575,1,0,0.0159,Approved
TX-102888,CUST-10208,2026-04-25T22:17:12.658683,43.63,Walmart,Retail,37.84544,-122.32503,1,0,0.0987,Approved
TX-102889,CUST-10211,2026-04-08T08:01:45.658683,47.17,Steam,Entertainment,37.79313,-122.52523,1,0,0.0413,Approved
TX-102890,CUST-10118,2026-03-28T05:19:21.658683,22.17,McDonalds,Food,37.86467,-122.4248,0,0,0.0824,Approved
TX-102891,CUST-10720,2026-05-15T01:25:05.658683,31.57,Steam,Entertainment,37.71338,-122.33745,1,0,0.1567,Approved
TX-102892,CUST-10342,2026-06-03T22:09:33.658683,38.86,Amazon,Retail,37.80621,-122.40231,1,0,0.0467,Approved
TX-102893,CUST-10814,2026-05-27T20:56:07.658683,42.54,McDonalds,Food,37.85888,-122.40209,1,0,0.0304,Approved
TX-102894,CUST-10179,2026-04-11T08:21:33.658683,5.41,McDonalds,Food,37.69759,-122.36605,0,0,0.0201,Approved
TX-102895,CUST-10700,2026-06-04T14:21:52.658683,596.59,Delta Air Lines,Travel,37.7479,-122.45117,0,0,0.3833,Approved
TX-102896,CUST-10502,2026-05-27T10:12:08.658683,21.36,Target,Retail,37.69565,-122.32772,1,0,0.071,Approved
TX-102897,CUST-10757,2026-06-01T20:02:30.658683,10.3,BestBuy,Retail,37.88479,-122.29547,1,0,0.0047,Approved
TX-102898,CUST-10825,2026-04-01T06:22:09.658683,141.22,PG&E,Utilities,37.67602,-122.36275,0,0,0.0067,Approved
TX-102899,CUST-10717,2026-04-27T23:44:38.658683,209.1,StateFarm,Utilities,37.93748,-122.35546,0,0,0.0604,Approved
TX-102900,CUST-10512,2026-05-15T00:50:57.658683,5.42,HomeDepot,Retail,37.75885,-122.3424,1,0,0.0713,Approved
TX-102901,CUST-10335,2026-05-11T07:04:32.658683,38.26,HomeDepot,Retail,37.65122,-122.50408,1,0,0.0726,Approved
TX-102902,CUST-10418,2026-05-06T03:52:12.658683,83.3,StateFarm,Utilities,37.87573,-122.32121,0,0,0.1634,Approved
TX-102903,CUST-10969,2026-04-06T12:12:46.658683,191.69,StateFarm,Utilities,37.92788,-122.34871,0,0,0.0564,Approved
TX-102904,CUST-10834,2026-05-20T14:34:52.658683,20.48,Walmart,Retail,37.89174,-122.34196,0,0,0.0671,Approved
TX-102905,CUST-10762,2026-05-10T10:36:04.658683,129.02,Verizon,Utilities,37.63811,-122.27486,0,0,0.0722,Approved
TX-102906,CUST-10243,2026-06-16T22:33:54.658683,197.36,WasteManagement,Utilities,37.70365,-122.50021,0,0,0.0882,Approved
TX-102907,CUST-10034,2026-06-17T13:53:03.658683,8.41,AMC,Entertainment,37.67934,-122.5682,1,0,0.04,Approved
TX-102908,CUST-10454,2026-04-16T04:41:06.658683,43.37,McDonalds,Food,37.88859,-122.48782,1,0,0.2257,Approved
TX-102909,CUST-10774,2026-06-24T15:40:38.658683,11.06,Amazon,Retail,37.69563,-122.37688,1,0,0.0031,Approved
TX-102910,CUST-10392,2026-05-31T03:42:39.658683,8.55,Target,Retail,37.79116,-122.26894,1,0,0.2495,Approved
TX-102911,CUST-10448,2026-03-29T19:04:26.658683,2.04,Walmart,Retail,37.77785,-122.47347,0,0,0.0551,Approved
TX-102912,CUST-10562,2026-04-11T07:22:32.658683,714.82,Marriott,Travel,87.00853,-64.83675,1,1,1.0,Flagged
TX-102913,CUST-10204,2026-04-24T15:17:44.658683,21.82,McDonalds,Food,37.82048,-122.47001,1,0,0.0001,Approved
TX-102914,CUST-10655,2026-04-29T17:05:26.658683,8.35,Amazon,Retail,37.67595,-122.37545,0,0,0.0862,Approved
TX-102915,CUST-10198,2026-05-12T09:53:55.658683,14.76,Dominos,Food,37.83167,-122.29131,1,0,0.0392,Approved
TX-102916,CUST-10743,2026-06-07T01:56:48.658683,26.31,Subway,Food,37.83713,-122.29416,1,0,0.2246,Approved
TX-102917,CUST-10246,2026-06-08T06:44:33.658683,49.17,Netflix,Entertainment,37.72358,-122.32736,1,0,0.0125,Approved
TX-102918,CUST-10870,2026-04-05T03:35:15.658683,15.73,Walmart,Retail,37.89051,-122.33012,1,0,0.192,Approved
TX-102919,CUST-10323,2026-06-10T10:42:35.658683,11.02,BestBuy,Retail,37.74841,-122.41625,1,0,0.0052,Approved
TX-102920,CUST-10014,2026-05-03T11:01:54.658683,203.71,Verizon,Utilities,37.73964,-122.5296,0,0,0.0013,Approved
TX-102921,CUST-10026,2026-05-31T04:06:08.658683,33.17,HomeDepot,Retail,37.7124,-122.41304,0,0,0.2006,Approved
TX-102922,CUST-10327,2026-06-24T01:40:42.658683,44.43,BestBuy,Retail,37.68762,-122.48401,1,0,0.1744,Approved
TX-102923,CUST-10411,2026-06-14T14:44:05.658683,7.01,Spotify,Entertainment,37.87469,-122.37035,1,0,0.0276,Approved
TX-102924,CUST-10215,2026-04-26T20:14:03.658683,13.59,HomeDepot,Retail,37.70894,-122.40726,1,0,0.0109,Approved
TX-102925,CUST-10982,2026-04-08T04:35:56.658683,60.05,Target,Retail,37.85675,-122.37336,1,0,0.1675,Approved
TX-102926,CUST-10645,2026-06-22T15:27:46.658683,43.09,Amazon,Retail,37.87232,-122.37043,1,0,0.086,Approved
TX-102927,CUST-10014,2026-05-30T05:31:13.658683,29.86,McDonalds,Food,37.73428,-122.53851,1,0,0.0738,Approved
TX-102928,CUST-10603,2026-06-08T19:02:40.658683,37.09,Walmart,Retail,37.74502,-122.49238,1,0,0.0419,Approved
TX-102929,CUST-10479,2026-03-30T11:51:54.658683,14.49,BestBuy,Retail,37.71216,-122.52406,1,0,0.0577,Approved
TX-102930,CUST-10327,2026-06-21T19:04:48.658683,179.53,Comcast,Utilities,37.71322,-122.49147,0,0,0.0564,Approved
TX-102931,CUST-10837,2026-04-17T03:00:32.658683,29.04,Brokerage,Financial,37.87915,-122.43157,0,0,0.2152,Approved
TX-102932,CUST-10021,2026-04-15T01:20:33.658683,30.35,Subway,Food,37.80405,-122.53283,1,0,0.2373,Approved
TX-102933,CUST-10838,2026-04-13T11:36:41.658683,538.73,Delta Air Lines,Travel,37.75857,-122.29524,0,0,0.3472,Approved
TX-102934,CUST-10356,2026-04-03T17:23:35.658683,223.42,WasteManagement,Utilities,37.7817,-122.52563,0,0,0.0078,Approved
TX-102935,CUST-10481,2026-04-29T02:12:31.658683,28.72,Starbucks,Food,37.87036,-122.36196,1,0,0.2488,Approved
TX-102936,CUST-10801,2026-05-19T15:09:34.658683,61.82,WasteManagement,Utilities,37.90792,-122.31186,0,0,0.0156,Approved
TX-102937,CUST-10993,2026-04-27T00:02:21.658683,23.91,Coinbase,Financial,37.82256,-122.53296,0,0,0.0624,Approved
TX-102938,CUST-10929,2026-04-16T06:50:43.658683,78.03,Amazon,Retail,37.89435,-122.30079,1,0,0.0595,Approved
TX-102939,CUST-10658,2026-05-11T19:31:40.658683,3.08,HomeDepot,Retail,37.8233,-122.47674,1,0,0.0465,Approved
TX-102940,CUST-10193,2026-05-21T21:57:19.658683,122.7,Verizon,Utilities,37.72438,-122.33441,0,0,0.0694,Approved
TX-102941,CUST-10316,2026-04-30T13:48:40.658683,25.0,BestBuy,Retail,37.69768,-122.45093,1,0,0.0297,Approved
TX-102942,CUST-10830,2026-05-17T14:37:35.658683,133.85,WasteManagement,Utilities,37.69729,-122.29738,0,0,0.0844,Approved
TX-102943,CUST-10618,2026-06-03T15:13:39.658683,9.12,Starbucks,Food,37.67972,-122.51702,1,0,0.0112,Approved
TX-102944,CUST-10753,2026-06-11T09:59:28.658683,329.97,Uber,Travel,37.71978,-122.30484,0,0,0.0287,Approved
TX-102945,CUST-10430,2026-05-28T23:38:33.658683,523.21,Delta Air Lines,Travel,37.71583,-122.3223,0,0,0.3532,Approved
TX-102946,CUST-10993,2026-05-14T21:45:27.658683,22.36,McDonalds,Food,37.84615,-122.53833,0,0,0.0703,Approved
TX-102947,CUST-10181,2026-05-15T09:44:09.658683,19.78,Steam,Entertainment,37.63906,-122.52364,1,0,0.0299,Approved
TX-102948,CUST-10763,2026-04-15T15:47:02.658683,165.62,StateFarm,Utilities,37.89505,-122.26675,0,0,0.0244,Approved
TX-102949,CUST-10638,2026-04-09T09:51:07.658683,69.55,ATM Cash Out,Financial,37.86214,-122.34508,0,0,0.0077,Approved
TX-102950,CUST-10884,2026-06-05T02:48:43.658683,76.7,Verizon,Utilities,37.74867,-122.39978,0,0,0.1692,Approved
TX-102951,CUST-10556,2026-06-13T01:01:33.658683,31.87,Walmart,Retail,37.86978,-122.45863,1,0,0.1645,Approved
TX-102952,CUST-10090,2026-06-07T13:00:18.658683,33.32,HomeDepot,Retail,37.66326,-122.35135,1,0,0.0909,Approved
TX-102953,CUST-10386,2026-06-06T09:57:52.658683,44.91,Dominos,Food,37.85342,-122.3538,1,0,0.0633,Approved
TX-102954,CUST-10025,2026-04-29T10:11:00.658683,65.46,HomeDepot,Retail,37.80206,-122.52721,1,0,0.087,Approved
TX-102955,CUST-10189,2026-05-21T09:23:45.658683,405.36,Delta Air Lines,Travel,37.74589,-122.35609,0,0,0.0179,Approved
TX-102956,CUST-10585,2026-06-09T21:58:57.658683,34.64,Chase Transfer,Financial,37.83023,-122.35822,0,0,0.0702,Approved
TX-102957,CUST-10142,2026-06-19T03:41:29.658683,32.41,Starbucks,Food,37.79165,-122.51706,0,0,0.1751,Approved
TX-102958,CUST-10749,2026-04-30T23:26:19.658683,10.01,HomeDepot,Retail,37.89118,-122.49063,1,0,0.0164,Approved
TX-102959,CUST-10551,2026-04-04T06:39:34.658683,119.43,PG&E,Utilities,37.61548,-122.33195,0,0,0.0225,Approved
TX-102960,CUST-10207,2026-05-15T00:16:39.658683,110.55,PG&E,Utilities,37.83693,-122.44318,0,0,0.0612,Approved
TX-102961,CUST-10315,2026-06-13T22:31:25.658683,12.59,Brokerage,Financial,37.75038,-122.33978,0,0,0.01,Approved
TX-102962,CUST-10848,2026-06-04T06:35:49.658683,12.22,AMC,Entertainment,37.65248,-122.34612,1,0,0.0779,Approved
TX-102963,CUST-10812,2026-05-06T12:56:48.658683,98.02,HomeDepot,Retail,37.76129,-122.40991,1,0,0.0292,Approved
TX-102964,CUST-10640,2026-05-03T12:11:15.658683,50.54,BestBuy,Retail,37.69142,-122.54522,1,0,0.0175,Approved
TX-102965,CUST-10020,2026-05-18T19:49:35.658683,20.8,UberEats,Food,37.79339,-122.2834,1,0,0.0933,Approved
TX-102966,CUST-10680,2026-04-03T13:10:25.658683,34.46,Walmart,Retail,37.85809,-122.46538,1,0,0.0042,Approved
TX-102967,CUST-10480,2026-06-21T14:13:34.658683,22.64,BestBuy,Retail,37.79805,-122.3478,1,0,0.0891,Approved
TX-102968,CUST-10319,2026-06-15T02:35:44.658683,8.23,Subway,Food,37.91848,-122.41676,1,0,0.159,Approved
TX-102969,CUST-10826,2026-06-17T19:31:09.658683,19.14,ATM Cash Out,Financial,37.63689,-122.34575,0,0,0.0035,Approved
TX-102970,CUST-10965,2026-05-03T15:53:14.658683,13.97,Amazon,Retail,37.69714,-122.37922,1,0,0.0971,Approved
TX-102971,CUST-10536,2026-04-25T16:26:09.658683,6.45,Target,Retail,37.63431,-122.30875,1,0,0.0615,Approved
TX-102972,CUST-10948,2026-04-10T18:08:27.658683,217.51,StateFarm,Utilities,37.75539,-122.36374,0,0,0.0634,Approved
TX-102973,CUST-10523,2026-04-03T17:17:09.658683,35.15,BestBuy,Retail,37.68404,-122.40931,1,0,0.074,Approved
TX-102974,CUST-10809,2026-06-21T11:32:43.658683,1028.59,ATM Cash Out,Financial,37.87353,-122.38003,1,1,0.7,Declined
TX-102975,CUST-10639,2026-06-21T12:00:22.658683,2.64,BestBuy,Retail,37.8054,-122.27701,0,0,0.0416,Approved
TX-102976,CUST-10641,2026-04-23T22:10:26.658683,524.18,Expedia,Travel,37.86658,-122.35393,0,0,0.3148,Approved
TX-102977,CUST-10077,2026-06-19T21:53:37.658683,205.73,Delta Air Lines,Travel,37.70742,-122.35661,0,0,0.0525,Approved
TX-102978,CUST-10199,2026-06-17T05:18:54.658683,32.41,Target,Retail,37.86861,-122.38713,1,0,0.0015,Approved
TX-102979,CUST-10475,2026-05-16T01:15:54.658683,89.88,AMC,Entertainment,37.84799,-122.55011,1,0,0.1526,Approved
TX-102980,CUST-10354,2026-06-16T13:55:34.658683,42.2,Starbucks,Food,37.87361,-122.43122,1,0,0.0657,Approved
TX-102981,CUST-10794,2026-04-20T16:53:31.658683,8.7,Amazon,Retail,37.85632,-122.30775,1,0,0.0066,Approved
TX-102982,CUST-10576,2026-06-02T10:48:33.658683,81.32,WasteManagement,Utilities,37.70965,-122.43792,0,0,0.0821,Approved
TX-102983,CUST-10184,2026-04-02T23:38:14.658683,44.98,Subway,Food,37.77684,-122.48461,1,0,0.0354,Approved
TX-102984,CUST-10113,2026-05-19T03:12:33.658683,405.3,Delta Air Lines,Travel,62.90757,-43.83648,1,1,0.9851,Flagged
TX-102985,CUST-10777,2026-06-04T03:28:57.658683,87.31,Walmart,Retail,37.76152,-122.30288,1,0,0.2101,Approved
TX-102986,CUST-10244,2026-05-01T10:43:33.658683,3.33,Walmart,Retail,37.8628,-122.26857,1,0,0.0814,Approved
TX-102987,CUST-10807,2026-04-18T08:06:15.658683,19.57,Brokerage,Financial,37.85888,-122.45869,0,0,0.0913,Approved
TX-102988,CUST-10971,2026-05-12T18:05:21.658683,33.69,Venmo,Financial,37.66168,-122.50806,0,0,0.0584,Approved
TX-102989,CUST-10272,2026-06-08T12:28:44.658683,51.63,HomeDepot,Retail,37.69806,-122.43402,1,0,0.0523,Approved
TX-102990,CUST-10655,2026-04-23T21:13:23.658683,6.94,Amazon,Retail,37.68951,-122.3633,1,0,0.0047,Approved
TX-102991,CUST-10326,2026-04-01T12:41:15.658683,220.99,Verizon,Utilities,37.91409,-122.42418,0,0,0.0661,Approved
TX-102992,CUST-10342,2026-04-07T10:06:39.658683,7.37,UberEats,Food,37.81833,-122.42597,0,0,0.0052,Approved
TX-102993,CUST-10259,2026-05-21T13:06:05.658683,14.63,BestBuy,Retail,37.68382,-122.48299,1,0,0.0484,Approved
TX-102994,CUST-10257,2026-03-29T20:13:37.658683,185.92,Comcast,Utilities,37.81124,-122.39142,0,0,0.0504,Approved
TX-102995,CUST-10283,2026-05-04T10:23:10.658683,145.77,WasteManagement,Utilities,37.77106,-122.43052,0,0,0.0781,Approved
TX-102996,CUST-10613,2026-03-27T10:47:13.658683,6.28,BestBuy,Retail,37.73702,-122.49107,1,0,0.0292,Approved
TX-102997,CUST-10902,2026-04-06T00:35:58.658683,11.27,Steam,Entertainment,37.79898,-122.51771,1,0,0.0193,Approved
TX-102998,CUST-10529,2026-05-28T01:16:08.658683,42.76,Subway,Food,37.69377,-122.35401,0,0,0.2125,Approved
TX-102999,CUST-10004,2026-04-19T23:02:53.658683,53.28,HomeDepot,Retail,37.62705,-122.38307,1,0,0.0774,Approved
TX-103000,CUST-10336,2026-05-02T05:35:00.658683,244.83,Marriott,Travel,37.6913,-122.54952,0,0,0.0559,Approved
TX-103001,CUST-10052,2026-05-07T11:08:50.658683,41.82,Amazon,Retail,37.81473,-122.51934,1,0,0.0262,Approved
TX-103002,CUST-10663,2026-04-28T19:38:39.658683,40.17,McDonalds,Food,37.65001,-122.28987,1,0,0.0515,Approved
TX-103003,CUST-10774,2026-04-16T06:47:44.658683,10.43,Starbucks,Food,37.70647,-122.37838,1,0,0.0698,Approved
TX-103004,CUST-10869,2026-05-29T10:01:16.658683,23.2,HomeDepot,Retail,37.8933,-122.28415,1,0,0.0837,Approved
TX-103005,CUST-10900,2026-04-05T00:01:42.658683,46.72,Amazon,Retail,37.74843,-122.51755,1,0,0.0305,Approved
TX-103006,CUST-10336,2026-04-15T13:20:53.658683,61.13,BestBuy,Retail,37.68883,-122.56479,1,0,0.0761,Approved
TX-103007,CUST-10975,2026-05-06T11:02:49.658683,20.57,Subway,Food,37.90902,-122.36332,1,0,0.086,Approved
TX-103008,CUST-10588,2026-04-18T14:18:14.658683,431.66,Marriott,Travel,37.67908,-122.38517,0,0,0.0773,Approved
TX-103009,CUST-10256,2026-04-15T22:24:35.658683,3.33,BestBuy,Retail,37.67248,-122.45769,1,0,0.0097,Approved
TX-103010,CUST-10052,2026-04-24T10:52:04.658683,22.17,Starbucks,Food,37.83183,-122.49659,1,0,0.0639,Approved
TX-103011,CUST-10911,2026-06-18T00:46:13.658683,10.48,BestBuy,Retail,37.73262,-122.33986,1,0,0.066,Approved
TX-103012,CUST-10518,2026-06-12T19:50:56.658683,388.09,Marriott,Travel,37.69999,-122.49475,0,0,0.0101,Approved
TX-103013,CUST-10327,2026-04-18T11:00:23.658683,26.52,McDonalds,Food,37.67807,-122.50258,1,0,0.0332,Approved
TX-103014,CUST-10569,2026-05-09T14:10:41.658683,115.54,StateFarm,Utilities,37.8398,-122.38051,0,0,0.0477,Approved
TX-103015,CUST-10163,2026-05-19T16:27:13.658683,38.98,Starbucks,Food,37.64569,-122.44598,0,0,0.0758,Approved
TX-103016,CUST-10638,2026-05-15T09:08:36.658683,28.3,Subway,Food,37.85963,-122.30901,1,0,0.0625,Approved
TX-103017,CUST-10414,2026-04-24T08:13:28.658683,14.96,HomeDepot,Retail,37.77263,-122.37212,1,0,0.0335,Approved
TX-103018,CUST-10376,2026-04-01T23:08:23.658683,3.77,Walmart,Retail,37.63802,-122.41226,1,0,0.0124,Approved
TX-103019,CUST-10328,2026-05-13T22:29:19.658683,2168.96,ATM Cash Out,Financial,37.67739,-122.45856,0,1,0.7095,Declined
TX-103020,CUST-10767,2026-04-01T17:04:37.658683,10.41,Amazon,Retail,37.91202,-122.42406,1,0,0.0045,Approved
TX-103021,CUST-10244,2026-03-31T21:59:03.658683,16.17,Netflix,Entertainment,37.85584,-122.26156,1,0,0.0445,Approved
TX-103022,CUST-10621,2026-05-05T21:19:46.658683,351.65,Expedia,Travel,37.7449,-122.52306,0,0,0.0898,Approved
TX-103023,CUST-10767,2026-05-09T23:57:40.658683,12.1,Spotify,Entertainment,37.91036,-122.4285,1,0,0.0589,Approved
TX-103024,CUST-10497,2026-04-10T11:00:24.658683,28.86,Subway,Food,37.74035,-122.41785,1,0,0.069,Approved
TX-103025,CUST-10831,2026-04-22T18:08:23.658683,517.91,Airbnb,Travel,37.90889,-122.45174,0,0,0.3836,Approved
TX-103026,CUST-10719,2026-05-30T17:09:21.658683,74.26,Venmo,Financial,37.65148,-122.34758,0,0,0.0701,Approved
TX-103027,CUST-10192,2026-04-30T09:38:00.658683,27.66,Venmo,Financial,37.84477,-122.40882,0,0,0.0693,Approved
TX-103028,CUST-10507,2026-04-27T09:52:44.658683,153.41,Expedia,Travel,37.63746,-122.3663,0,0,0.0289,Approved
TX-103029,CUST-10229,2026-04-01T22:06:17.658683,27.01,Steam,Entertainment,37.62784,-122.31651,1,0,0.0793,Approved
TX-103030,CUST-10047,2026-06-22T09:22:41.658683,7.55,Walmart,Retail,37.92701,-122.38013,1,0,0.0148,Approved
TX-103031,CUST-10795,2026-04-06T16:49:22.658683,15.55,Coinbase,Financial,37.88871,-122.32597,0,0,0.0707,Approved
TX-103032,CUST-10705,2026-05-07T17:15:15.658683,536.67,Marriott,Travel,37.88058,-122.32927,0,0,0.3761,Approved
TX-103033,CUST-10182,2026-04-11T05:50:23.658683,4.67,Coinbase,Financial,37.70216,-122.37929,0,0,0.0294,Approved
TX-103034,CUST-10524,2026-05-13T06:19:17.658683,11.72,Starbucks,Food,37.84702,-122.55078,1,0,0.0884,Approved
TX-103035,CUST-10035,2026-04-26T06:22:44.658683,10.09,Target,Retail,37.82733,-122.54809,1,0,0.0575,Approved
TX-103036,CUST-10326,2026-04-22T10:47:58.658683,20.36,Dominos,Food,37.91993,-122.41797,1,0,0.0467,Approved
TX-103037,CUST-10912,2026-06-01T04:38:26.658683,17.81,Starbucks,Food,37.81613,-122.45653,1,0,0.2296,Approved
TX-103038,CUST-10359,2026-05-04T02:47:48.658683,3.75,Walmart,Retail,37.88798,-122.55468,1,0,0.2491,Approved
TX-103039,CUST-10231,2026-04-10T23:53:08.658683,20.28,Walmart,Retail,37.91228,-122.46493,1,0,0.0384,Approved
TX-103040,CUST-10445,2026-04-23T18:54:15.658683,189.38,Airbnb,Travel,37.91004,-122.44482,0,0,0.0157,Approved
TX-103041,CUST-10994,2026-05-20T20:20:42.658683,25.02,Dominos,Food,37.73285,-122.3483,1,0,0.0434,Approved
TX-103042,CUST-10075,2026-05-01T11:28:03.658683,359.65,Delta Air Lines,Travel,37.69825,-122.25055,0,0,0.0954,Approved
TX-103043,CUST-10463,2026-04-17T16:18:56.658683,14.92,Amazon,Retail,37.84405,-122.5468,0,0,0.0913,Approved
TX-103044,CUST-10573,2026-04-28T05:32:10.658683,35.47,Target,Retail,37.73902,-122.34272,1,0,0.044,Approved
TX-103045,CUST-10752,2026-05-14T07:07:35.658683,2881.79,ATM Cash Out,Financial,37.83887,-122.32729,0,1,0.7798,Declined
TX-103046,CUST-10296,2026-04-29T08:09:24.658683,15.74,Walmart,Retail,37.79584,-122.32762,1,0,0.0546,Approved
TX-103047,CUST-10444,2026-05-20T11:18:11.658683,6.0,UberEats,Food,37.65175,-122.33158,1,0,0.0383,Approved
TX-103048,CUST-10191,2026-04-02T01:55:43.658683,14.67,Target,Retail,37.74957,-122.52425,1,0,0.2255,Approved
TX-103049,CUST-10711,2026-06-19T01:15:55.658683,9.67,Chase Transfer,Financial,37.88254,-122.40731,0,0,0.2088,Approved
TX-103050,CUST-10223,2026-05-10T02:02:08.658683,7.75,Walmart,Retail,37.7895,-122.37893,1,0,0.1834,Approved
TX-103051,CUST-10661,2026-05-26T14:19:38.658683,18.49,Amazon,Retail,37.69885,-122.30662,1,0,0.0269,Approved
TX-103052,CUST-10781,2026-06-01T07:24:47.658683,9.82,Target,Retail,37.94137,-122.41133,1,0,0.0432,Approved
TX-103053,CUST-10343,2026-04-08T08:27:09.658683,10.47,Walmart,Retail,37.86948,-122.34944,1,0,0.0039,Approved
TX-103054,CUST-10692,2026-04-06T09:09:39.658683,7.89,Starbucks,Food,37.7708,-122.27526,1,0,0.0558,Approved
TX-103055,CUST-10279,2026-05-24T07:59:02.658683,88.47,HomeDepot,Retail,37.83231,-122.39097,1,0,0.0948,Approved
TX-103056,CUST-10567,2026-06-13T13:36:23.658683,29.06,Starbucks,Food,37.62154,-122.45228,1,0,0.0008,Approved
TX-103057,CUST-10014,2026-04-27T09:27:17.658683,39.11,Starbucks,Food,37.75134,-122.56062,0,0,0.0909,Approved
TX-103058,CUST-10520,2026-04-21T23:17:31.658683,232.71,Delta Air Lines,Travel,74.43423,-52.89082,1,1,0.8195,Flagged
TX-103059,CUST-10914,2026-06-03T22:14:08.658683,77.62,BestBuy,Retail,37.75107,-122.55368,0,0,0.0432,Approved
TX-103060,CUST-10821,2026-05-27T14:26:51.658683,21.44,Starbucks,Food,37.73342,-122.45741,1,0,0.0415,Approved
TX-103061,CUST-10310,2026-05-27T18:11:37.658683,552.86,Uber,Travel,37.87671,-122.493,0,0,0.3963,Approved
TX-103062,CUST-10849,2026-04-09T23:19:13.658683,463.62,Airbnb,Travel,37.84348,-122.40435,0,0,0.0566,Approved
TX-103063,CUST-10884,2026-03-31T23:31:06.658683,26.43,Walmart,Retail,37.75233,-122.40495,0,0,0.0783,Approved
TX-103064,CUST-10269,2026-05-24T02:41:19.658683,5.02,UberEats,Food,37.82736,-122.3384,1,0,0.1724,Approved
TX-103065,CUST-10741,2026-05-01T20:12:30.658683,230.3,StateFarm,Utilities,37.74758,-122.30342,0,0,0.012,Approved
TX-103066,CUST-10429,2026-06-17T13:25:52.658683,2.38,BestBuy,Retail,37.60923,-122.58129,1,0,0.098,Approved
TX-103067,CUST-10638,2026-04-25T09:51:47.658683,85.82,Amazon,Retail,37.87632,-122.33138,1,0,0.0649,Approved
TX-103068,CUST-10407,2026-05-17T06:30:59.658683,9.22,Amazon,Retail,37.64509,-122.29018,0,0,0.0323,Approved
TX-103069,CUST-10813,2026-06-17T05:02:25.658683,104.24,PG&E,Utilities,37.65459,-122.51629,0,0,0.0727,Approved
TX-103070,CUST-10565,2026-04-20T16:46:21.658683,93.51,StateFarm,Utilities,37.87543,-122.40157,0,0,0.0866,Approved
TX-103071,CUST-10372,2026-05-13T13:08:28.658683,199.17,Verizon,Utilities,37.6948,-122.55779,0,0,0.0688,Approved
